name,serviceTag,model,status,imagedOn,inInventory
CHAS5715,GBZZP93,Latitude 5520,DEPLOYED,,0
CHAS5163,GCCLL33,Latitude 5500,DEPLOYED,,0
CHAS5786,GCDSR93,Latitude 5520,DEPLOYED,,0
CHAS6273,GCG54B3,Latitude 5520,DEPLOYED,,0
CHAS6366,GCH02N3,OptiPlex 5090,DEPLOYED,,0
CHAS6731,GCNSPR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS7007,GDC88S3,Latitude 5530,DEPLOYED,,0
CHAS5276,GF0Q253,Latitude 5500,DEPLOYED,,0
CHAS5038,GF7HP13,Latitude 5500,DEPLOYED,,0
CHAS7025,GFC88S3,Latitude 5530,DEPLOYED,,0
CHAS5878,GFDN4B3,Latitude 5520,DEPLOYED,,0
CHAS4849,GFW34Z2,Precision Tower 3430,DEPLOYED,,0
CHAS4851,GFW44Z2,Precision Tower 3430,DEPLOYED,,0
CHAS5970,GG27BG3,Latitude 5520,DEPLOYED,,0
CHAS7027,GG9S6S3,Latitude 5530,DEPLOYED,,0
CHAS5138,GGVVK13,Latitude 5500,DEPLOYED,,0
CHAS6870,GH0FYS3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6016,GH27BG3,Latitude 5520,DEPLOYED,,0
CHAS6960,GH9S6S3,Latitude 5530,DEPLOYED,,0
CHAS7110,GHYSGS3,Latitude 5530,DEPLOYED,,0
CHAS6753,GJ5M5S3,OptiPlex 5090,DEPLOYED,,0
CHAS4920,GJ8C9Y2,Latitude 5500,DEPLOYED,,0
CHAS6963,GJ9S6S3,Latitude 5530,DEPLOYED,,0
CHAS5426,GJL9373,Latitude 5510,DEPLOYED,,0
CHAS6540,GJNCPL3,Latitude 5520,DEPLOYED,,0
CHAS7119,GJYSGS3,Latitude 5530,DEPLOYED,,0
CHAS6566,GKNCPL3,Latitude 5520,DEPLOYED,,0
CHAS6701,GL0HVL3,Latitude 5530,DEPLOYED,,0
CHAS7024,GL7S6S3,Latitude 5530,DEPLOYED,,0
CHAS6759,GL98QR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5973,GLBSRG3,Latitude 5520,DEPLOYED,,0
CHAS6610,GLNCPL3,Latitude 5520,DEPLOYED,,0
CHAS5385,GLXN253,Latitude 5500,DEPLOYED,,0
CHAS6711,GM0HVL3,Latitude 5530,DEPLOYED,,0
CHAS5098,GM1DL13,Latitude 5500,DEPLOYED,,0
CHAS5978,GMBSRG3,Latitude 5520,DEPLOYED,,0
CHAS6485,GMD4NL3,Latitude 5530,DEPLOYED,,0
CHAS5603,GMFHX93,Latitude 5520,DEPLOYED,,0
CHAS6592,GMNCPL3,Latitude 5520,DEPLOYED,,0
CHAS6849,GMNFWL3,Latitude 5530,DEPLOYED,,0
CHAS6463,GMQJWG3,Latitude 5520,DEPLOYED,,0
CHAS5064,GMSHP13,Latitude 5500,DEPLOYED,,0
CHAS6529,GN3MGK3,Latitude 7430,DEPLOYED,,0
CHAS6766,GND8QR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS4776,GNF15Y2,Latitude 5590,DEPLOYED,,0
CHAS6901,GNNFWL3,Latitude 5530,DEPLOYED,,0
CHAS6563,GNQJWG3,Latitude 5520,DEPLOYED,,0
CHAS4697,GPK0ZW2,Latitude 5590,DEPLOYED,,0
CHAS6504,GPL3VG3,Latitude 5520,DEPLOYED,,0
CHAS6848,GPNFWL3,Latitude 5530,DEPLOYED,,0
CHAS5554,GPQN253,Latitude 5500,DEPLOYED,,0
CHAS6133,GPV3VG3,Latitude 5520,DEPLOYED,,0
CHAS5413,GPY6H63,OptiPlex 7470 AIO,DEPLOYED,,0
CHAS5406,GPY7H63,OptiPlex 7470 AIO,DEPLOYED,,0
CHAS5412,GQ25H63,OptiPlex 7470 AIO,DEPLOYED,,0
CHAS5378,GQ26H63,OptiPlex 7470 AIO,DEPLOYED,,0
CHAS5785,GQFSR93,Latitude 5520,DEPLOYED,,0
CHAS6442,GQL3VG3,Latitude 5520,DEPLOYED,,0
CHAS6076,GQSYHG3,Latitude 5520,DEPLOYED,,0
CHAS6508,GR66CL3,Latitude 5520,DEPLOYED,,0
CHAS5212,GR76L33,Latitude 5500,DEPLOYED,,0
CHAS4632,GR7NNF2,Latitude 5590,DEPLOYED,,0
CHAS4689,GRRVYW2,Latitude 5590,DEPLOYED,,0
CHAS5139,GSG3433,Latitude 5500,DEPLOYED,,0
CHAS4346,GSNDLQ2,Latitude 5590,DEPLOYED,,0
CHAS5320,GSTP063,Latitude 5510,DEPLOYED,,0
CHAS7052,GSV1ST3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5968,GT4YGG3,Latitude 5520,DEPLOYED,,0
CHAS5342,GTQN253,Latitude 5500,DEPLOYED,,0
CHAS7008,GV44CS3,Latitude 5530,DEPLOYED,,0
CHAS5864,GVF54B3,Latitude 5520,DEPLOYED,,0
CHAS6654,GVPHSL3,Latitude 5520,DEPLOYED,,0
CHAS6283,GW4YGG3,Latitude 5520,DEPLOYED,,0
CHAS4886,GW7T1X2,Latitude 5500,DEPLOYED,,0
CHAS6398,GX3VHG3,Latitude 5520,DEPLOYED,,0
CHAS5219,GXJXK33,Latitude 5500,DEPLOYED,,0
CHAS6653,GXPHSL3,Latitude 5520,DEPLOYED,,0
CHAS5215,GYP5433,Latitude 5500,DEPLOYED,,0
CHAS5685,GYYZP93,Latitude 5520,DEPLOYED,,0
CHAS5936,GZ17BG3,Latitude 5520,DEPLOYED,,0
CHAS4856,GZ4S4Z2,Precision Tower 3430,DEPLOYED,,0
CHAS6311,GZ4YGG3,Latitude 5520,DEPLOYED,,0
CHAS6528,GZZ7GK3,Latitude 5430,DEPLOYED,,0
CHAS5580,GZZW7B3,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5954,H027BG3,Latitude 5520,DEPLOYED,,0
CHAS6352,H0FQ1N3,OptiPlex 5090,DEPLOYED,,0
CHAS6519,H0SSBL3,Latitude 5520,DEPLOYED,,0
CHAS4640,H0VJ3W2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS6059,H127BG3,Latitude 5520,DEPLOYED,,0
CHAS6501,H15PKN3,Latitude 7430,DEPLOYED,,0
CHAS4691,H162ZW2,Latitude 5590,DEPLOYED,,0
CHAS5389,H1HS453,Latitude 5500,DEPLOYED,,0
CHAS6308,H1LB9G3,Latitude 5520,DEPLOYED,,0
CHAS4801,H1SGPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4794,H1SHPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4796,H1SJPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4786,H1SKPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4814,H1SLPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4793,H1SMPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4802,H1TCPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4783,H1TDPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4784,H1TFPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4787,H1THPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4792,H1TJPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4788,H1TKPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4779,H1TMPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4795,H1VCPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4799,H1VFPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4889,H1VGPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4797,H1VJPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4785,H1VKPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4780,H1VLPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4791,H1VMPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS7215,H1XY5X3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6536,H262SQ3,Latitude 7320 Detachable,DEPLOYED,,0
CHAS5133,H2B3633,Latitude 5500,DEPLOYED,,0
CHAS6689,H2PWPR3,OptiPlex 5090,DEPLOYED,,0
CHAS4728,H2TDPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS6403,H2WPTG3,Latitude 5520,DEPLOYED,,0
CHAS4730,H33MPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4837,H3B6PY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4832,H3B7PY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4833,H3B8PY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4829,H3B9PY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS5354,H3BCPY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4836,H3BDPY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4843,H3BFPY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4834,H3BXNY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4842,H3BZNY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4830,H3C0PY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4840,H3C2PY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4831,H3C3PY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS6910,H3V53T3,Precision 5570,DEPLOYED,,0
CHAS6623,H3W39R3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6263,H4JZ2L3,OptiPlex 5090,DEPLOYED,,0
CHAS6975,H4KQRT3,OptiPlex 5000,DEPLOYED,,0
CHAS5282,H4RQ253,Latitude 5500,DEPLOYED,,0
CHAS4646,H5GWNF2,Latitude 5590,DEPLOYED,,0
CHAS4896,H6SH1Z2,Latitude 5500,DEPLOYED,,0
CHAS5235,H6SQW33,Latitude 5500,DEPLOYED,,0
CHAS6091,H6W8TG3,Latitude 5520,DEPLOYED,,0
CHAS5705,H7M27D3,Precision 5550,DEPLOYED,,0
CHAS5555,H7X3793,Precision 5550,DEPLOYED,,0
CHAS7213,H7ZXKS3,Latitude 5540,DEPLOYED,,0
CHAS5403,H84T573,Latitude 5510,DEPLOYED,,0
CHAS6782,H8NFWL3,Latitude 5530,DEPLOYED,,0
CHAS5666,H9400C3,OptiPlex 7780 AIO,DEPLOYED,,0
CHAS6492,H9P4VG3,Latitude 5520,DEPLOYED,,0
CHAS6096,H9YQTG3,Latitude 5520,DEPLOYED,,0
CHAS5707,H9ZZP93,Latitude 5520,DEPLOYED,,0
CHAS4703,HB7ZDX2,OptiPlex 7060,DEPLOYED,,0
CHAS5073,HBG93X2,Latitude 5500,DEPLOYED,,0
CHAS6725,HBNSPR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5633,HBS7Z93,Latitude 5520,DEPLOYED,,0
CHAS5424,HBXQ253,Latitude 5500,DEPLOYED,,0
CHAS5780,HBZZP93,Latitude 5520,DEPLOYED,,0
CHAS5513,HC21G73,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5749,HCDSR93,Latitude 5520,DEPLOYED,,0
CHAS6368,HCH02N3,OptiPlex 5090,DEPLOYED,,0
CHAS6721,HCNSPR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6998,HDC88S3,Latitude 5530,DEPLOYED,,0
CHAS5642,HDFNZ93,Latitude 5520,DEPLOYED,,0
CHAS5979,HDHFCK3,Latitude 5421,DEPLOYED,,0
CHAS4690,HDYVYW2,Latitude 5590,DEPLOYED,,0
CHAS7168,HDZWHW3,Latitude 7530,DEPLOYED,,0
CHAS7032,HFC88S3,Latitude 5530,DEPLOYED,,0
CHAS5870,HFDN4B3,Latitude 5520,DEPLOYED,,0
CHAS5913,HG27BG3,Latitude 5520,DEPLOYED,,0
CHAS6938,HG9S6S3,Latitude 5530,DEPLOYED,,0
CHAS5155,HGZKL33,Latitude 5500,DEPLOYED,,0
CHAS5994,HH27BG3,Latitude 5520,DEPLOYED,,0
CHAS4753,HH925Y2,Latitude 5590,DEPLOYED,,0
CHAS7034,HH9S6S3,Latitude 5530,DEPLOYED,,0
CHAS7157,HHQD7S3,Latitude 5530,DEPLOYED,,0
CHAS7109,HHYSGS3,Latitude 5530,DEPLOYED,,0
CHAS6749,HJ5M5S3,OptiPlex 5090,DEPLOYED,,0
CHAS6944,HJ9S6S3,Latitude 5530,DEPLOYED,,0
CHAS5346,HJFPH63,OptiPlex 7080,DEPLOYED,,0
CHAS6538,HJNCPL3,Latitude 5520,DEPLOYED,,0
CHAS4961,HJWNYY2,Latitude 5500,DEPLOYED,,0
CHAS7111,HJYSGS3,Latitude 5530,DEPLOYED,,0
CHAS6814,HK0HVL3,Latitude 5530,DEPLOYED,,0
CHAS5265,HK2R253,Latitude 5500,DEPLOYED,,0
CHAS6396,HK3VHG3,Latitude 5520,DEPLOYED,,0
CHAS6574,HKNCPL3,Latitude 5520,DEPLOYED,,0
CHAS5591,HKXRCB3,Latitude 5510,DEPLOYED,,0
CHAS6836,HL0HVL3,Latitude 5530,DEPLOYED,,0
CHAS5292,HL0Q253,Latitude 5500,DEPLOYED,,0
CHAS7026,HL7S6S3,Latitude 5530,DEPLOYED,,0
CHAS6772,HL98QR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5164,HLBLL33,Latitude 5500,DEPLOYED,,0
CHAS6385,HLBSRG3,Latitude 5520,DEPLOYED,,0
CHAS6598,HLNCPL3,Latitude 5520,DEPLOYED,,0
CHAS4944,HLVV2Z2,Latitude 5500,DEPLOYED,,0
CHAS6806,HM0HVL3,Latitude 5530,DEPLOYED,,0
CHAS6392,HMBSRG3,Latitude 5520,DEPLOYED,,0
CHAS5662,HMFHX93,Latitude 5520,DEPLOYED,,0
CHAS6576,HMNCPL3,Latitude 5520,DEPLOYED,,0
CHAS6886,HMNFWL3,Latitude 5530,DEPLOYED,,0
CHAS6466,HMQJWG3,Latitude 5520,DEPLOYED,,0
CHAS6618,HMRHSL3,Latitude 5520,DEPLOYED,,0
CHAS6892,HNNFWL3,Latitude 5530,DEPLOYED,,0
CHAS6453,HPL3VG3,Latitude 5520,DEPLOYED,,0
CHAS6851,HPNFWL3,Latitude 5530,DEPLOYED,,0
CHAS6126,HPV3VG3,Latitude 5520,DEPLOYED,,0
CHAS5031,HQ50M13,Latitude 5500,DEPLOYED,,0
CHAS5754,HQFSR93,Latitude 5520,DEPLOYED,,0
CHAS6452,HQL3VG3,Latitude 5520,DEPLOYED,,0
CHAS6063,HQSYHG3,Latitude 5520,DEPLOYED,,0
CHAS6406,HQZQTG3,Latitude 5520,DEPLOYED,,0
CHAS7139,HR05HS3,Latitude 5530,DEPLOYED,,0
CHAS6509,HR66CL3,Latitude 5520,DEPLOYED,,0
CHAS4955,HR7Q513,OptiPlex 7470 AIO,DEPLOYED,,0
CHAS4948,HR7R513,OptiPlex 7470 AIO,DEPLOYED,,0
CHAS4952,HR7S513,OptiPlex 7470 AIO,DEPLOYED,,0
CHAS7051,HSV1ST3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6043,HT4YGG3,Latitude 5520,DEPLOYED,,0
CHAS5312,HTSN063,Precision 5550,DEPLOYED,,0
CHAS7006,HV44CS3,Latitude 5530,DEPLOYED,,0
CHAS5851,HVF54B3,Latitude 5520,DEPLOYED,,0
CHAS6695,HVPHSL3,Latitude 5520,DEPLOYED,,0
CHAS6148,HW4YGG3,Latitude 5520,DEPLOYED,,0
CHAS5293,HW7R253,Latitude 5500,DEPLOYED,,0
CHAS5806,HWMXV93,Latitude 5520,DEPLOYED,,0
CHAS6680,HWPHSL3,Latitude 5520,DEPLOYED,,0
CHAS5280,HWSR253,Latitude 5500,DEPLOYED,,0
CHAS5216,HWVJL33,Latitude 5500,DEPLOYED,,0
CHAS6031,HX17BG3,Latitude 5520,DEPLOYED,,0
CHAS6357,HX3VHG3,Latitude 5520,DEPLOYED,,0
CHAS5143,HXBG633,Latitude 5500,DEPLOYED,,0
CHAS7004,HXLTRT3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5503,HXLZR73,Latitude 5510,DEPLOYED,,0
CHAS5129,HXN4633,Latitude 5500,DEPLOYED,,0
CHAS6669,HXPHSL3,Latitude 5520,DEPLOYED,,0
CHAS5570,HXV8GB3,Latitude 5510,DEPLOYED,,0
CHAS5631,HXWP453,Latitude 5500,DEPLOYED,,0
CHAS6907,HYCX1T3,Precision 5570,DEPLOYED,,0
CHAS5441,HYRM163,Latitude 5510,DEPLOYED,,0
CHAS5572,HYV8GB3,Latitude 5510,DEPLOYED,,0
CHAS5779,HYYZP93,Latitude 5520,DEPLOYED,,0
CHAS5914,HZ17BG3,Latitude 5520,DEPLOYED,,0
CHAS6053,HZ4YGG3,Latitude 5520,DEPLOYED,,0
CHAS6021,J027BG3,Latitude 5520,DEPLOYED,,0
CHAS5895,J02G8G3,Precision 5560,DEPLOYED,,0
CHAS6284,J05YGG3,Latitude 5520,DEPLOYED,,0
CHAS4695,J062ZW2,Latitude 5590,DEPLOYED,,0
CHAS4696,J0J2ZW2,Latitude 5590,DEPLOYED,,0
CHAS5263,J0JV253,Latitude 5500,DEPLOYED,,0
CHAS6581,J0SSBL3,Latitude 5520,DEPLOYED,,0
CHAS4764,J0SV7Y2,Latitude 5590,DEPLOYED,,0
CHAS5917,J127BG3,Latitude 5520,DEPLOYED,,0
CHAS5927,J1LB9G3,Latitude 5520,DEPLOYED,,0
CHAS7214,J1XY5X3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6051,J327BG3,Latitude 5520,DEPLOYED,,0
CHAS6621,J3W39R3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5872,J3ZJ5B3,Latitude 5520,DEPLOYED,,0
CHAS5402,J4HR573,Latitude 5510,DEPLOYED,,0
CHAS5992,J4JZ2L3,OptiPlex 5090,DEPLOYED,,0
CHAS6984,J4KQRT3,OptiPlex 5000,DEPLOYED,,0
CHAS5627,J4SS573,Latitude 5510,DEPLOYED,,0
CHAS4969,J4YNYY2,Latitude 5500,DEPLOYED,,0
CHAS6332,J5LBHG3,Latitude 5520,DEPLOYED,,0
CHAS5022,J6BGN23,OptiPlex 7470 AIO,DEPLOYED,,0
CHAS5020,J6BHN23,OptiPlex 7470 AIO,DEPLOYED,,0
CHAS5200,J6C4L33,Latitude 5500,DEPLOYED,,0
CHAS7176,J6KYFS3,Latitude 5540,DEPLOYED,,0
CHAS6588,J6QJWG3,Latitude 5520,DEPLOYED,,0
CHAS6092,J6W8TG3,Latitude 5520,DEPLOYED,,0
CHAS7190,J78XHW3,Latitude 7530,DEPLOYED,,0
CHAS6341,J7HDHG3,Latitude 5520,DEPLOYED,,0
CHAS5619,J8MR253,Latitude 5500,DEPLOYED,,0
CHAS5477,J8VR573,Latitude 5510,DEPLOYED,,0
CHAS5737,J8ZZP93,Latitude 5520,DEPLOYED,,0
CHAS6477,J9P4VG3,Latitude 5520,DEPLOYED,,0
CHAS6489,J9YQTG3,Latitude 5520,DEPLOYED,,0
CHAS5833,J9ZZP93,Latitude 5520,DEPLOYED,,0
CHAS6274,JBG54B3,Latitude 5520,DEPLOYED,,0
CHAS6741,JBNSPR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6499,JBX53Q3,OptiPlex 7090,DEPLOYED,,0
CHAS5710,JBZZP93,Latitude 5520,DEPLOYED,,0
CHAS5769,JCDSR93,Latitude 5520,DEPLOYED,,0
CHAS6364,JCH02N3,OptiPlex 5090,DEPLOYED,,0
CHAS6738,JCNSPR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5524,JCWCR73,Latitude 5510,DEPLOYED,,0
CHAS5796,JD0DS73,Latitude 5510,DEPLOYED,,0
CHAS6999,JDC88S3,Latitude 5530,DEPLOYED,,0
CHAS6081,JDD4ZC3,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5674,JDT24D3,Latitude 5511,DEPLOYED,,0
CHAS5414,JDVR573,Latitude 5510,DEPLOYED,,0
CHAS7010,JFC88S3,Latitude 5530,DEPLOYED,,0
CHAS6324,JFDR4M3,Latitude 7320 Detachable,DEPLOYED,,0
CHAS5169,JFMY333,Precision 5540,DEPLOYED,,0
CHAS5221,JG9N433,Latitude 7400,DEPLOYED,,0
CHAS6924,JG9S6S3,Latitude 5530,DEPLOYED,,0
CHAS5581,JGLLK93,OptiPlex 7780 AIO,DEPLOYED,,0
CHAS5579,JGLMK93,OptiPlex 7780 AIO,DEPLOYED,,0
CHAS5439,JGYM163,Latitude 5510,DEPLOYED,,0
CHAS6228,JH27BG3,Latitude 5520,DEPLOYED,,0
CHAS6547,JH78MG3,Latitude 5520,DEPLOYED,,0
CHAS7040,JH9S6S3,Latitude 5530,DEPLOYED,,0
CHAS6531,JHB2KQ3,OptiPlex 7490 AIO,DEPLOYED,,0
CHAS5096,JHFZP13,Precision 5540,DEPLOYED,,0
CHAS5360,JHNS453,Latitude 5500,DEPLOYED,,0
CHAS5723,JHQP453,Latitude 5500,DEPLOYED,,0
CHAS5117,JHTC633,Latitude 5500,DEPLOYED,,0
CHAS7116,JHYSGS3,Latitude 5530,DEPLOYED,,0
CHAS5569,JJ0Q253,Latitude 5500,DEPLOYED,,0
CHAS6011,JJ27BG3,Latitude 5520,DEPLOYED,,0
CHAS7159,JJ5M5S3,OptiPlex 5090,DEPLOYED,,0
CHAS7020,JJ9S6S3,Latitude 5530,DEPLOYED,,0
CHAS6293,JJD54B3,Latitude 5520,DEPLOYED,,0
CHAS7120,JJYSGS3,Latitude 5530,DEPLOYED,,0
CHAS6805,JK0HVL3,Latitude 5530,DEPLOYED,,0
CHAS6363,JK3VHG3,Latitude 5520,DEPLOYED,,0
CHAS4636,JKHWNF2,Latitude 5590,DEPLOYED,,0
CHAS6590,JKNCPL3,Latitude 5520,DEPLOYED,,0
CHAS6718,JL0HVL3,Latitude 5530,DEPLOYED,,0
CHAS6929,JL7S6S3,Latitude 5530,DEPLOYED,,0
CHAS6762,JL98QR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6087,JLBSRG3,Latitude 5520,DEPLOYED,,0
CHAS5590,JLGRN93,Latitude 5520,DEPLOYED,,0
CHAS4716,JLK61X2,Latitude 5590,DEPLOYED,,0
CHAS6638,JLNCPL3,Latitude 5520,DEPLOYED,,0
CHAS6708,JM0HVL3,Latitude 5530,DEPLOYED,,0
CHAS5972,JMBSRG3,Latitude 5520,DEPLOYED,,0
CHAS5606,JMFHX93,Latitude 5520,DEPLOYED,,0
CHAS6564,JMNCPL3,Latitude 5520,DEPLOYED,,0
CHAS6882,JMNFWL3,Latitude 5530,DEPLOYED,,0
CHAS6427,JMQJWG3,Latitude 5520,DEPLOYED,,0
CHAS6617,JMRHSL3,Latitude 5520,DEPLOYED,,0
CHAS5209,JMS4L33,Latitude 5500,DEPLOYED,,0
CHAS6800,JNNFWL3,Latitude 5530,DEPLOYED,,0
CHAS5061,JP1HP13,Latitude 5500,DEPLOYED,,0
CHAS5518,JPJLQ73,Latitude 5510,DEPLOYED,,0
CHAS6454,JPL3VG3,Latitude 5520,DEPLOYED,,0
CHAS6862,JPNFWL3,Latitude 5530,DEPLOYED,,0
CHAS6965,JPPH5S3,OptiPlex 7090,DEPLOYED,,0
CHAS5213,JPW5L33,Latitude 5500,DEPLOYED,,0
CHAS7207,JQ7H5X3,Precision 5570,DEPLOYED,,0
CHAS5784,JQFSR93,Latitude 5520,DEPLOYED,,0
CHAS6431,JQL3VG3,Latitude 5520,DEPLOYED,,0
CHAS5373,JQQN253,Latitude 5500,DEPLOYED,,0
CHAS6474,JQZQTG3,Latitude 5520,DEPLOYED,,0
CHAS6516,JR66CL3,Latitude 5520,DEPLOYED,,0
CHAS5531,JRDG893,Latitude 5510,DEPLOYED,,0
CHAS5281,JRFR253,Latitude 5500,DEPLOYED,,0
CHAS4981,JRG8QV2,Latitude 5500,DEPLOYED,,0
CHAS5199,JS26L33,Latitude 5500,DEPLOYED,,0
CHAS6048,JT4YGG3,Latitude 5520,DEPLOYED,,0
CHAS5408,JTYFH63,Precision 3440,DEPLOYED,,0
CHAS7005,JV44CS3,Latitude 5530,DEPLOYED,,0
CHAS5858,JVF54B3,Latitude 5520,DEPLOYED,,0
CHAS6682,JVPHSL3,Latitude 5520,DEPLOYED,,0
CHAS6115,JW4YGG3,Latitude 5520,DEPLOYED,,0
CHAS5804,JWMXV93,Latitude 5520,DEPLOYED,,0
CHAS6679,JWPHSL3,Latitude 5520,DEPLOYED,,0
CHAS5920,JX17BG3,Latitude 5520,DEPLOYED,,0
CHAS6384,JX3VHG3,Latitude 5520,DEPLOYED,,0
CHAS6974,JXLTRT3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5420,JY0S573,Latitude 5510,DEPLOYED,,0
CHAS5309,JYQF063,Latitude 5510,DEPLOYED,,0
CHAS5288,JYSR253,Latitude 5500,DEPLOYED,,0
CHAS5158,JYYKL33,Latitude 5500,DEPLOYED,,0
CHAS6018,JZ17BG3,Latitude 5520,DEPLOYED,,0
CHAS6111,JZL7WG3,Latitude 5520,DEPLOYED,,0
CHAS5357,JZTSL63,Latitude 5510,DEPLOYED,,0
